IdRegistro,Fecha,Mes,Hogar,TipoVivienda,ZonaClimatica,DispositivosActivos,ConsumoBase_kWh,ConsumoExtra_kWh,Tarifa,Precio_kWh,CosteDiario,PicoDemanda
49708,2024-08-07,8,H002,Piso,Norte,6.0,4.78,2.57,A,0.2,1.47,No
49709,2024-10-02,10,H016,Adosado,Sur,12.0,6.21,3.46,B,0.18,1.74,No
49710,2024-01-12,1,H005,Piso,Costa,6.0,4.47,1.65,C,0.23,1.41,No
49711,2024-03-25,3,H038,Piso,Norte,7.0,4.84,3.48,B,0.18,1.5,No
49712,2024-08-09,8,H022,Chalet,Centro,10.0,6.91,1.9,A,0.2,1.76,No
49713,2024-02-18,2,H058,Chalet,Costa,16.0,6.68,1.82,A,0.2,1.7,Sí
49714,2024-06-28,6,H022,Piso,Norte,6.0,2.9,2.73,A,0.2,1.13,No
49715,2024-01-10,1,H022,Piso,Sur,6.0,3.74,2.97,B,0.18,1.21,No
49716,2024-09-17,9,H001,Piso,Centro,10.0,3.85,4.31,C,0.23,1.88,No
49717,2024-11-15,11,H060,Piso,Sur,7.0,4.19,7.03,A,0.2,2.24,No
49718,2024-07-04,7,H036,Chalet,Sur,13.0,6.66,,B,0.18,1.74,No
49719,2024-08-16,8,H049,Piso,Centro,6.0,4.15,2.13,B,0.18,1.13,No
49720,2024-06-06,6,H013,Piso,Sur,7.0,3.13,2.85,B,0.18,1.08,No
49721,2024-09-29,9,H012,Estudio,Norte,7.0,3.13,4.16,B,0.18,1.31,No
49722,2024-11-18,11,H013,Estudio,Costa,5.0,1.49,,A,0.2,1.11,No
49723,2024-01-21,1,H051,Piso,Costa,6.0,3.01,1.57,B,0.18,0.82,No
49724,2024-01-16,1,H060,Estudio,Norte,3.0,2.4,5.18,A,0.2,1.52,No
49725,2024-10-09,10,H059,Piso,Costa,,3.44,3.14,B,0.18,1.18,No
49726,2024-04-24,4,H048,Piso,Sur,7.0,3.69,2.3,A,0.2,1.2,No
49727,2024-01-06,1,H059,Piso,Norte,7.0,4.88,3.32,A,0.2,1.64,No
49728,2024-10-24,10,H059,Piso,Centro,6.0,4.31,3.03,C,0.23,1.69,No
49729,2024-09-15,9,H011,Adosado,Norte,10.0,6.61,4.05,A,0.2,2.13,No
49730,2024-02-09,2,H050,Chalet,Centro,11.0,7.05,1.63,C,0.23,2.0,No
49731,2024-10-02,10,H018,Estudio,Sur,4.0,2.75,3.32,B,0.18,1.09,Sí
49732,2024-08-19,8,H022,Adosado,Centro,10.0,5.76,2.86,B,0.18,1.55,No
49733,2024-01-07,1,H001,Piso,Norte,7.0,2.9,,C,0.23,1.31,No
49734,2024-11-10,11,H004,Piso,Costa,7.0,4.42,2.18,A,0.2,1.32,No
49735,2024-04-02,4,H009,Piso,Norte,6.0,4.33,3.26,C,0.23,1.75,No
49736,2024-11-03,11,H003,Piso,Costa,7.0,3.53,2.03,B,0.18,1.0,Sí
49737,2024-01-21,1,H008,Piso,Sur,6.0,3.49,2.99,C,0.23,1.49,No
49738,2024-01-11,1,H009,Adosado,Norte,8.0,5.56,2.75,A,0.2,1.66,No
49739,2024-02-19,2,H018,Piso,Sur,7.0,3.68,2.55,B,0.18,,No
49740,2024-09-21,9,H005,Chalet,Costa,12.0,7.24,,A,0.2,,No
49741,2024-02-14,2,H022,Chalet,Norte,14.0,7.15,4.02,C,0.23,2.57,No
49742,2024-10-11,10,H037,Piso,Centro,,3.94,7.05,A,0.2,2.2,No
49743,2024-11-13,11,H054,Piso,Costa,7.0,4.66,1.77,A,0.2,1.29,No
49744,2024-09-27,9,H005,Piso,Sur,7.0,4.16,2.68,B,0.18,1.23,No
49745,2024-10-01,10,H023,Estudio,Norte,4.0,3.52,4.42,B,0.18,,No
49746,2024-02-04,2,H016,Chalet,Norte,11.0,7.7,2.56,A,0.2,2.05,No
49747,2024-05-20,5,H005,Adosado,Centro,7.0,5.93,2.79,C,0.23,2.01,Sí
49748,2024-05-23,5,H037,Piso,Centro,6.0,4.4,4.0,B,0.18,1.51,No
49749,2024-11-18,11,H044,Piso,Costa,7.0,3.44,2.06,C,0.23,1.27,No
49750,2024-09-01,9,H039,Piso,Centro,6.0,3.96,4.07,B,0.18,1.45,No
49751,2024-12-16,12,H003,Piso,Norte,7.0,4.4,3.45,B,0.18,1.41,Sí
49752,2024-11-06,11,H026,Piso,Centro,,3.61,4.81,B,0.18,1.52,No
49753,2024-07-11,7,H055,Estudio,Norte,6.0,2.96,2.72,A,0.2,1.14,No
49754,2024-02-04,2,H008,Adosado,Centro,10.0,4.15,2.17,B,0.18,1.14,No
49755,2024-09-28,9,H021,Adosado,Costa,11.0,5.49,2.95,C,0.23,1.94,Sí
49756,2024-06-26,6,H052,Piso,Sur,7.0,5.06,2.16,C,0.23,1.66,No
49757,2024-09-26,9,H018,Chalet,Centro,12.0,7.99,4.2,A,0.2,2.44,No
49758,2024-11-13,11,H005,Piso,Costa,6.0,4.17,2.0,B,0.18,,No
49759,2024-05-30,5,H006,Adosado,Norte,11.0,4.31,2.9,B,0.18,1.3,No
49760,2024-04-08,4,H027,Chalet,Centro,11.0,7.54,2.21,B,0.18,1.76,Sí
49761,2024-01-29,1,H057,Piso,Sur,5.0,3.3,4.39,B,0.18,1.38,No
49762,2024-05-29,5,H022,Estudio,Sur,5.0,2.67,3.72,A,0.2,1.28,No
49763,2024-07-26,7,H022,Piso,Norte,7.0,2.83,2.72,A,0.2,,No
49764,2024-12-14,12,H038,Piso,Costa,,4.47,,B,0.18,1.08,No
49765,2024-09-18,9,H056,Chalet,Sur,12.0,7.9,2.71,A,0.2,2.12,Sí
49766,2024-07-28,7,H038,Chalet,Costa,13.0,8.29,1.83,A,0.2,2.02,No
49767,2024-03-29,3,H043,Piso,Costa,8.0,3.89,2.55,A,0.2,1.29,No
49768,2024-08-24,8,H027,Adosado,Centro,11.0,6.82,1.89,B,0.18,1.57,No
49769,2024-09-04,9,H045,Piso,Sur,6.0,3.51,3.35,A,0.2,1.37,No
49770,2024-09-14,9,H046,Piso,Sur,5.0,3.98,3.23,B,0.18,1.3,No
49771,2024-07-10,7,H049,Chalet,Norte,11.0,7.52,2.57,B,0.18,1.82,No
49772,2024-04-05,4,H033,Chalet,Centro,12.0,7.23,3.78,C,0.23,2.53,Sí
49773,2024-02-05,2,H042,Piso,Centro,6.0,3.75,,B,0.18,0.98,Sí
49774,2024-04-05,4,H031,Estudio,Norte,5.0,3.52,3.89,C,0.23,1.7,Sí
49775,2024-02-06,2,H028,Adosado,Norte,8.0,6.32,,C,0.23,2.36,No
49776,2024-08-21,8,H030,Piso,Sur,,4.07,3.14,A,0.2,1.44,No
49777,2024-04-11,4,H034,Adosado,Centro,8.0,3.63,2.22,B,0.18,1.05,No
49778,2024-06-28,6,H045,Piso,Norte,6.0,3.9,3.18,A,0.2,1.42,No
49779,2024-11-20,11,H017,Estudio,Costa,5.0,2.24,3.14,A,0.2,1.08,No
49780,2024-03-10,3,H051,Estudio,Costa,4.0,2.76,1.43,C,0.23,0.96,No
49781,2024-04-16,4,H035,Piso,Costa,7.0,1.87,1.66,A,0.2,0.71,No
49782,2024-09-27,9,H036,Chalet,Centro,14.0,6.82,2.83,A,0.2,1.93,No
49783,2024-12-19,12,H006,Chalet,Sur,13.0,7.48,2.5,A,0.2,2.0,No
49784,2024-02-16,2,H045,Adosado,Sur,11.0,4.85,4.08,B,0.18,1.61,Sí
49785,2024-04-17,4,H029,Adosado,Norte,9.0,4.02,2.98,B,0.18,1.26,No
49786,2024-12-29,12,H058,Chalet,Centro,11.0,7.88,2.4,C,0.23,2.36,No
49787,2024-03-09,3,H023,Chalet,Sur,13.0,7.17,3.05,A,0.2,2.04,No
49788,2024-11-03,11,H014,Piso,Norte,8.0,3.8,5.25,A,0.2,1.81,No
49789,2024-01-02,1,H009,Estudio,Norte,4.0,2.81,4.53,A,0.2,1.47,No
49790,2024-08-06,8,H056,Chalet,Centro,,7.28,2.82,B,0.18,1.82,No
49791,2024-02-14,2,H015,Piso,Centro,7.0,3.77,2.49,C,0.23,1.44,No
49792,2024-08-20,8,H038,Chalet,Centro,,7.98,1.84,A,0.2,,Sí
49793,2024-07-07,7,H025,Piso,Sur,7.0,2.75,2.85,A,0.2,1.12,No
49794,2024-12-13,12,H020,Piso,Centro,6.0,2.16,3.79,A,0.2,1.19,No
49795,2024-05-01,5,H043,Estudio,Centro,4.0,1.6,2.41,C,0.23,0.92,No
49796,2024-03-05,3,H022,Adosado,Costa,9.0,5.34,2.66,B,0.18,1.44,No
49797,2024-05-28,5,H007,Adosado,Sur,10.0,6.21,2.76,B,0.18,1.61,No
49798,2024-09-05,9,H018,Chalet,Sur,12.0,7.4,3.62,A,0.2,2.2,Sí
49799,2024-03-07,3,H060,Piso,Sur,7.0,5.07,2.7,C,0.23,1.79,No
49800,2024-12-15,12,H017,Piso,Centro,6.0,3.68,2.14,B,0.18,1.05,No
49801,2024-02-28,2,H014,Piso,Norte,6.0,4.38,2.7,A,0.2,1.42,Sí
49802,2024-04-24,4,H026,Chalet,Centro,12.0,7.85,2.85,A,0.2,2.14,No
49803,2024-04-25,4,H040,Piso,Sur,8.0,3.1,3.76,C,0.23,1.58,No
49804,2024-08-24,8,H032,Piso,Norte,7.0,3.33,5.67,A,0.2,1.8,No
49805,2024-02-16,2,H029,Estudio,Sur,5.0,3.21,3.64,A,0.2,1.37,No
49806,2024-04-18,4,H040,Adosado,Costa,10.0,4.49,1.71,A,0.2,1.24,No
49807,2024-09-30,9,H059,Chalet,Norte,12.0,6.3,2.68,B,0.18,1.62,Sí
49808,2024-04-22,4,H007,Piso,Centro,8.0,4.77,2.5,A,0.2,,No
49809,2024-02-02,2,H057,Adosado,Costa,8.0,4.68,1.97,A,0.2,1.33,No
49810,2024-10-06,10,H009,Piso,Centro,6.0,3.33,2.24,C,0.23,1.28,No
49811,2024-10-18,10,H012,Piso,Costa,8.0,3.93,1.24,C,0.23,1.19,No
49812,2024-11-11,11,H003,Estudio,Norte,3.0,2.26,2.88,C,0.23,1.18,No
49813,2024-06-10,6,H032,Estudio,Norte,5.0,1.14,3.03,A,0.2,0.83,No
49814,2024-03-30,3,H033,Chalet,Sur,12.0,6.42,4.11,A,0.2,2.11,No
49815,2024-02-20,2,H015,Chalet,Centro,12.0,6.97,1.78,A,0.2,1.75,No
49816,2024-05-23,5,H009,Adosado,Centro,9.0,4.99,2.3,C,0.23,1.68,No
49817,2024-04-13,4,H049,Adosado,Centro,8.0,6.42,,A,0.2,1.9,No
49818,2024-06-18,6,H044,Adosado,Sur,9.0,6.15,2.36,B,0.18,1.53,No
49819,2024-01-16,1,H017,Chalet,Centro,15.0,7.56,3.23,A,0.2,2.16,No
49820,2024-05-12,5,H028,Estudio,Centro,4.0,2.59,2.76,A,0.2,1.07,No
49821,2024-06-18,6,H045,Piso,Costa,7.0,3.9,3.24,B,0.18,1.29,No
49822,2024-01-30,1,H013,Piso,Sur,7.0,3.81,2.98,B,0.18,1.22,No
49823,2024-06-08,6,H047,Chalet,Sur,11.0,7.49,4.43,A,0.2,2.38,No
49824,2024-05-26,5,H021,Piso,Centro,9.0,4.81,1.58,B,0.18,1.15,No
49825,2024-11-02,11,H050,Piso,Centro,6.0,3.23,5.41,C,0.23,1.99,No
49826,2024-08-24,8,H047,Estudio,Costa,5.0,1.05,2.08,A,0.2,0.63,No
49827,2024-06-23,6,H050,Estudio,Costa,6.0,1.47,1.47,A,0.2,,No
49828,2024-03-12,3,H005,Piso,Sur,6.0,3.93,2.57,A,0.2,1.3,No
49829,2024-12-28,12,H007,Adosado,Centro,7.0,4.56,5.16,A,0.2,1.94,No
49830,2024-05-06,5,H038,Chalet,Norte,11.0,7.01,2.64,A,0.2,1.93,No
49831,2024-07-14,7,H037,Chalet,Costa,11.0,7.03,3.02,A,0.2,2.01,No
49832,2024-07-03,7,H019,Piso,Centro,6.0,3.71,1.51,C,0.23,1.2,No
49833,2024-05-29,5,H041,Piso,Centro,7.0,4.01,2.31,A,0.2,1.26,No
49834,2024-08-01,8,H032,Piso,Costa,8.0,4.37,,B,0.18,1.11,No
49835,2024-04-03,4,H056,Chalet,Norte,12.0,8.44,3.68,B,0.18,2.18,No
49836,2024-02-27,2,H043,Chalet,Norte,10.0,8.24,3.44,A,0.2,2.34,No
49837,2024-08-06,8,H003,Piso,Centro,6.0,3.98,1.96,C,0.23,1.37,No
49838,2024-08-06,8,H039,Adosado,Costa,7.0,5.48,3.06,B,0.18,1.54,No
49839,2024-01-13,1,H035,Piso,Norte,7.0,4.47,3.02,A,0.2,1.5,No
49840,2024-10-09,10,H027,Piso,Sur,6.0,4.74,2.83,B,0.18,1.36,No
49841,2024-05-19,5,H038,Piso,Sur,7.0,4.52,3.17,A,0.2,1.54,No
49842,2024-09-30,9,H051,Adosado,Sur,8.0,6.02,3.39,B,0.18,1.69,No
49843,2024-04-28,4,H048,Piso,Norte,6.0,4.91,2.74,B,0.18,1.38,No
49844,2024-09-27,9,H008,Piso,Norte,5.0,4.24,2.6,B,0.18,1.23,Sí
49845,2024-04-06,4,H051,Piso,Norte,6.0,4.17,3.78,B,0.18,1.43,No
49846,2024-11-25,11,H053,Piso,Centro,9.0,4.71,1.97,C,0.23,1.54,No
49847,2024-02-16,2,H019,Piso,Centro,8.0,3.86,4.28,B,0.18,1.47,No
49848,2024-05-31,5,H030,Adosado,Sur,8.0,5.83,4.83,A,0.2,2.13,No
49849,2024-06-21,6,H048,Chalet,Sur,,7.77,3.74,B,0.18,2.07,No
49850,2024-10-01,10,H040,Adosado,Sur,12.0,5.64,3.92,A,0.2,1.91,No
49851,2024-12-12,12,H010,Adosado,Centro,12.0,6.14,2.81,B,0.18,1.61,No
49852,2024-08-24,8,H030,Chalet,Sur,12.0,7.34,2.04,A,0.2,1.88,No
49853,2024-01-31,1,H009,Piso,Norte,7.0,4.33,2.82,A,0.2,1.43,Sí
49854,2024-07-31,7,H048,Estudio,Sur,4.0,2.78,2.19,A,0.2,0.99,No
49855,2024-09-28,9,H022,Piso,Costa,9.0,3.93,1.89,B,0.18,1.05,No
49856,2024-03-18,3,H031,Estudio,Sur,6.0,3.33,2.52,B,0.18,1.05,No
49857,2024-10-05,10,H046,Adosado,Centro,10.0,5.3,1.64,A,0.2,1.39,No
49858,2024-02-10,2,H010,Piso,Centro,9.0,4.38,1.75,A,0.2,1.23,Sí
49859,2024-05-25,5,H036,Estudio,Norte,5.0,2.48,4.08,B,0.18,1.18,No
49860,2024-01-12,1,H010,Piso,Centro,8.0,3.27,2.4,C,0.23,1.3,No
49861,2024-09-04,9,H052,Adosado,Centro,7.0,4.76,1.81,A,0.2,1.31,No
49862,2024-08-16,8,H053,Estudio,Centro,,2.76,2.02,C,0.23,1.1,No
49863,2024-11-26,11,H060,Chalet,Centro,10.0,7.14,,C,0.23,,No
49864,2024-06-27,6,H027,Chalet,Norte,12.0,7.44,3.18,A,0.2,2.12,No
49865,2024-12-06,12,H015,Chalet,Norte,13.0,7.61,6.42,A,0.2,2.81,Sí
49866,2024-06-08,6,H019,Chalet,Norte,11.0,8.42,3.31,C,0.23,2.7,Sí
49867,2024-08-08,8,H011,Piso,Centro,,3.94,2.02,C,0.23,1.37,No
49868,2024-11-22,11,H032,Piso,Sur,9.0,4.75,2.35,A,0.2,,No
49869,2024-06-12,6,H020,Piso,Norte,6.0,5.64,2.99,C,0.23,,Sí
49870,2024-06-16,6,H046,Piso,Sur,5.0,3.87,3.22,A,0.2,1.42,No
49871,2024-08-06,8,H060,Piso,Centro,8.0,3.62,4.2,C,0.23,1.8,No
49872,2024-03-10,3,H015,Piso,Norte,8.0,4.33,5.08,B,0.18,,No
49873,2024-09-16,9,H004,Piso,Sur,8.0,3.0,2.21,B,0.18,0.94,Sí
49874,2024-03-03,3,H017,Piso,Norte,5.0,4.07,5.75,C,0.23,2.26,No
49875,2024-09-02,9,H001,Piso,Sur,,5.52,2.5,A,0.2,,No
49876,2024-02-19,2,H057,Adosado,Costa,10.0,5.42,1.82,B,0.18,1.3,No
49877,2024-10-12,10,H019,Estudio,Sur,5.0,2.97,2.97,A,0.2,1.19,No
49878,2024-08-21,8,H005,Piso,Sur,8.0,4.13,3.07,B,0.18,1.3,No
49879,2024-01-16,1,H018,Adosado,Centro,8.0,5.09,6.71,A,0.2,2.36,Sí
49880,2024-01-04,1,H017,Chalet,Costa,13.0,6.27,1.95,B,0.18,1.48,No
49881,2024-10-08,10,H055,Piso,Norte,6.0,3.9,2.98,B,0.18,1.24,Sí
49882,2024-06-05,6,H042,Adosado,Centro,10.0,5.39,4.79,B,0.18,1.83,No
49883,2024-08-07,8,H041,Adosado,Centro,7.0,3.73,2.72,A,0.2,1.29,No
49884,2024-12-13,12,H004,Estudio,Costa,3.0,2.33,2.35,B,0.18,0.84,No
49885,2024-12-29,12,H052,Estudio,Norte,4.0,2.09,3.53,A,0.2,1.12,No
49886,2024-02-20,2,H019,Chalet,Centro,11.0,6.16,3.01,B,0.18,1.65,No
49887,2024-02-11,2,H031,Estudio,Centro,7.0,2.66,2.86,A,0.2,1.1,No
49888,2024-05-14,5,H003,Piso,Sur,5.0,3.24,2.36,C,0.23,1.29,Sí
49889,2024-09-30,9,H050,Piso,Centro,5.0,3.01,5.0,B,0.18,1.44,No
49890,2024-09-15,9,H003,Piso,Costa,7.0,4.23,2.26,A,0.2,1.3,No
49891,2024-07-09,7,H029,Adosado,Costa,9.0,5.02,2.99,A,0.2,1.6,No
49892,2024-09-12,9,H053,Piso,Centro,5.0,4.57,3.71,B,0.18,1.49,Sí
49893,2024-08-23,8,H008,Adosado,Costa,12.0,5.25,4.66,A,0.2,1.98,No
49894,2024-10-02,10,H056,Chalet,Centro,12.0,7.26,2.31,B,0.18,,No
49895,2024-12-19,12,H005,Adosado,Norte,8.0,5.3,,C,0.23,1.99,No
49896,2024-03-13,3,H031,Piso,Norte,6.0,3.86,4.33,B,0.18,1.47,No
49897,2024-03-14,3,H027,Chalet,Sur,12.0,7.71,2.23,C,0.23,2.29,No
49898,2024-05-02,5,H033,Piso,Norte,6.0,4.5,3.02,A,0.2,1.5,No
49899,2024-03-10,3,H058,Piso,Costa,7.0,3.65,1.22,C,0.23,1.12,No
49900,2024-03-19,3,H018,Estudio,Costa,6.0,1.99,2.21,B,0.18,0.76,No
49901,2024-09-04,9,H024,Piso,Norte,8.0,3.48,3.1,C,0.23,1.51,No
49902,2024-07-05,7,H026,Piso,Norte,10.0,4.82,2.75,C,0.23,1.74,No
49903,2024-05-20,5,H031,Adosado,Centro,7.0,5.56,2.21,A,0.2,1.55,No
49904,2024-10-24,10,H014,Piso,Norte,5.0,3.56,3.24,B,0.18,1.22,No
49905,2024-02-13,2,H025,Adosado,Norte,11.0,7.03,4.64,A,0.2,2.33,No
49906,2024-09-03,9,H032,Chalet,Centro,11.0,7.57,2.61,A,0.2,,No
49907,2024-12-01,12,H059,Piso,Centro,8.0,4.35,1.7,A,0.2,1.21,No
49908,2024-08-13,8,H039,Chalet,Sur,11.0,6.52,2.59,B,0.18,1.64,No
49909,2024-03-07,3,H041,Chalet,Norte,13.0,7.86,2.55,C,0.23,2.39,Sí
49910,2024-10-02,10,H060,Adosado,Centro,8.0,5.53,2.07,B,0.18,1.37,No
49911,2024-09-09,9,H057,Chalet,Centro,11.0,6.61,2.47,A,0.2,1.82,No
49912,2024-10-29,10,H014,Piso,Norte,5.0,3.8,4.07,A,0.2,1.57,No
49913,2024-10-06,10,H048,Estudio,Sur,6.0,2.64,3.22,B,0.18,1.05,No
49914,2024-06-27,6,H048,Piso,Centro,7.0,3.08,1.9,A,0.2,1.0,No
49915,2024-10-05,10,H027,Chalet,Centro,12.0,8.01,4.07,A,0.2,2.42,No
49916,2024-05-08,5,H022,Adosado,Norte,7.0,4.52,2.81,A,0.2,1.47,No
49917,2024-04-24,4,H038,Piso,Norte,11.0,3.78,4.65,B,0.18,1.52,Sí
49918,2024-11-17,11,H007,Chalet,Centro,13.0,7.34,2.36,A,0.2,1.94,No
49919,2024-09-30,9,H033,Chalet,Norte,10.0,7.3,2.88,A,0.2,2.04,No
49920,2024-07-20,7,H043,Chalet,Costa,12.0,8.15,1.86,C,0.23,,No
49921,2024-04-26,4,H041,Piso,Costa,7.0,4.03,2.19,A,0.2,1.24,No
49922,2024-02-04,2,H033,Piso,Norte,7.0,2.69,3.12,C,0.23,1.34,No
49923,2024-04-15,4,H024,Chalet,Norte,10.0,7.38,,B,0.18,1.88,No
49924,2024-09-05,9,H026,Chalet,Centro,13.0,7.02,2.98,C,0.23,2.3,No
49925,2024-05-31,5,H050,Adosado,Norte,8.0,5.87,2.72,A,0.2,,No
49926,2024-05-20,5,H042,Piso,Norte,5.0,3.51,3.24,C,0.23,1.55,No
49927,2024-10-21,10,H031,Piso,Sur,7.0,5.15,3.27,A,0.2,1.68,No
49928,2024-06-10,6,H027,Chalet,Sur,14.0,6.71,2.68,B,0.18,1.69,No
49929,2024-05-26,5,H013,Piso,Centro,5.0,3.83,3.63,C,0.23,1.72,No
49930,2024-09-12,9,H031,Piso,Norte,8.0,4.72,,A,0.2,,No
49931,2024-03-31,3,H032,Adosado,Costa,9.0,5.74,2.56,C,0.23,1.91,No
49932,2024-08-05,8,H023,Piso,Sur,5.0,3.66,4.94,A,0.2,1.72,No
49933,2024-05-18,5,H037,Piso,Sur,,3.52,2.11,C,0.23,1.29,No
49934,2024-06-25,6,H040,Adosado,Sur,7.0,5.08,4.06,C,0.23,2.1,No
49935,2024-10-17,10,H045,Adosado,Costa,9.0,6.32,1.56,A,0.2,1.58,No
49936,2024-12-05,12,H059,Estudio,Norte,4.0,2.29,4.08,C,0.23,1.47,No
49937,2024-03-16,3,H058,Adosado,Sur,7.0,6.11,3.06,A,0.2,1.83,No
49938,2024-02-26,2,H016,Adosado,Centro,8.0,4.52,3.62,A,0.2,1.63,Sí
49939,2024-01-28,1,H039,Adosado,Centro,8.0,6.12,2.06,B,0.18,1.47,No
49940,2024-11-17,11,H008,Chalet,Norte,12.0,7.69,2.53,B,0.18,1.84,No
49941,2024-11-16,11,H018,Piso,Norte,5.0,3.41,2.84,A,0.2,1.25,Sí
49942,2024-05-29,5,H058,Adosado,Centro,10.0,4.67,3.79,A,0.2,1.69,No
49943,2024-11-02,11,H027,Piso,Norte,7.0,3.92,2.69,B,0.18,1.19,No
49944,2024-12-12,12,H009,Piso,Costa,5.0,4.76,3.3,C,0.23,1.85,No
49945,2024-07-17,7,H028,Piso,Norte,6.0,5.02,3.32,A,0.2,1.67,Sí
49946,2024-06-12,6,H022,Chalet,Centro,12.0,7.54,2.12,C,0.23,2.22,No
49947,2024-06-30,6,H011,Estudio,Centro,6.0,0.91,1.88,C,0.23,0.64,No
49948,2024-08-27,8,H054,Estudio,Centro,4.0,1.73,4.87,B,0.18,1.19,No
49949,2024-08-29,8,H022,Chalet,Centro,14.0,7.36,1.86,A,0.2,1.84,No
49950,2024-03-06,3,H049,Piso,Norte,6.0,4.89,4.17,A,0.2,1.81,Sí
49951,2024-06-19,6,H014,Piso,Costa,7.0,4.94,2.59,B,0.18,1.36,No
49952,2024-05-12,5,H023,Piso,Norte,7.0,3.44,2.66,C,0.23,1.4,Sí
49953,2024-03-21,3,H002,Chalet,Norte,13.0,8.33,4.11,B,0.18,2.24,No
49954,2024-06-13,6,H015,Piso,Costa,6.0,4.19,2.29,B,0.18,1.17,No
49955,2024-03-03,3,H050,Adosado,Centro,10.0,4.55,1.61,B,0.18,1.11,No
49956,2024-12-20,12,H005,Chalet,Centro,13.0,7.04,2.52,B,0.18,1.72,No
49957,2024-02-20,2,H029,Piso,Norte,5.0,3.94,3.36,C,0.23,1.68,No
49958,2024-03-12,3,H054,Piso,Centro,7.0,5.2,5.51,A,0.2,,No
49959,2024-02-12,2,H033,Piso,Norte,,3.66,3.05,B,0.18,1.21,No
49960,2024-11-18,11,H048,Adosado,Costa,9.0,4.4,1.82,B,0.18,1.12,Sí
49961,2024-11-16,11,H044,Piso,Norte,6.0,4.68,3.59,C,0.23,,Sí
49962,2024-11-13,11,H030,Piso,Centro,5.0,4.09,2.27,C,0.23,1.46,No
49963,2024-08-03,8,H046,Piso,Centro,9.0,3.97,2.21,C,0.23,1.42,No
49964,2024-07-09,7,H017,Chalet,Costa,11.0,7.86,2.14,B,0.18,1.8,No
49965,2024-06-06,6,H001,Piso,Norte,9.0,3.22,4.03,A,0.2,1.45,No
49966,2024-03-30,3,H014,Piso,Centro,5.0,3.31,2.93,C,0.23,1.44,No
49967,2024-04-13,4,H047,Piso,Norte,9.0,5.29,5.39,B,0.18,1.92,No
49968,2024-02-20,2,H055,Piso,Norte,5.0,5.3,5.68,B,0.18,1.98,No
49969,2024-09-10,9,H044,Piso,Costa,5.0,4.22,2.57,A,0.2,1.36,Sí
49970,2024-04-16,4,H017,Piso,Norte,9.0,4.64,3.35,C,0.23,1.84,No
49971,2024-10-20,10,H009,Chalet,Norte,11.0,7.35,3.91,C,0.23,2.59,No
49972,2024-08-23,8,H035,Chalet,Costa,12.0,7.13,2.77,B,0.18,,Sí
49973,2024-11-18,11,H031,Piso,Centro,7.0,3.91,1.64,C,0.23,1.28,No
49974,2024-11-28,11,H012,Chalet,Centro,11.0,8.1,3.0,A,0.2,2.22,No
49975,2024-12-21,12,H058,Piso,Centro,7.0,5.07,3.77,A,0.2,1.77,No
49976,2024-04-14,4,H045,Piso,Norte,9.0,3.68,5.78,A,0.2,1.89,No
49977,2024-09-11,9,H002,Estudio,Norte,3.0,2.93,4.95,B,0.18,1.42,No
49978,2024-10-30,10,H054,Adosado,Norte,10.0,5.73,3.18,B,0.18,1.6,Sí
49979,2024-01-20,1,H015,Estudio,Norte,3.0,3.45,4.72,A,0.2,1.63,No
49980,2024-12-24,12,H034,Piso,Centro,8.0,3.09,4.2,C,0.23,1.68,No
49981,2024-03-12,3,H037,Chalet,Norte,13.0,8.27,3.61,B,0.18,2.14,No
49982,2024-04-26,4,H053,Piso,Sur,,4.33,,B,0.18,1.37,No
49983,2024-05-09,5,H041,Adosado,Sur,10.0,5.54,2.64,A,0.2,1.64,No
49984,2024-04-29,4,H060,Chalet,Norte,12.0,8.11,6.77,A,0.2,2.98,No
49985,2024-07-31,7,H030,Adosado,Sur,9.0,6.42,2.87,C,0.23,2.14,No
49986,2024-08-16,8,H014,Piso,Norte,6.0,3.61,3.34,A,0.2,1.39,No
49987,2024-07-01,7,H045,Piso,Centro,7.0,2.97,2.11,C,0.23,1.17,No
49988,2024-05-13,5,H004,Adosado,Sur,8.0,5.5,3.89,B,0.18,1.69,No
49989,2024-12-04,12,H008,Chalet,Sur,10.0,6.83,2.83,C,0.23,2.22,No
49990,2024-08-18,8,H023,Adosado,Centro,9.0,5.97,2.09,B,0.18,,No
49991,2024-12-29,12,H007,Piso,Sur,7.0,3.23,2.91,B,0.18,1.11,No
49992,2024-12-05,12,H017,Estudio,Norte,4.0,3.4,,A,0.2,1.23,Sí
49993,2024-09-02,9,H022,Estudio,Norte,4.0,2.79,3.3,B,0.18,1.1,No
49994,2024-09-08,9,H038,Chalet,Sur,14.0,7.41,2.05,C,0.23,2.18,No
49995,2024-08-12,8,H026,Chalet,Centro,11.0,8.01,4.63,C,0.23,2.91,No
49996,2024-06-05,6,H008,Piso,Centro,6.0,4.34,4.06,B,0.18,1.51,Sí
49997,2024-04-28,4,H022,Piso,Norte,9.0,4.17,2.86,A,0.2,1.41,No
49998,2024-04-03,4,H040,Estudio,Centro,7.0,2.6,3.19,B,0.18,1.04,No
49999,2024-08-15,8,H045,Piso,Centro,12.0,3.61,1.95,A,0.2,1.11,No
50000,2024-12-30,12,H022,Piso,Norte,5.0,3.39,4.27,B,0.18,1.38,No
