"","longitude","latitude","price","room_type","minimum_nights","number_of_reviews","review_scores_value","calculated_host_listings_count","bedrooms","reviews_per_month","beds","accommodates","availability_30","availability_60","availability_90","instant_bookable","Distancia_Centro","Distancia_Norte","Distancia_Sur","logprice","tv_ports","phone_ports","Vecinos","Piso","ventanas"
"5768",-3.70102,40.41541,57,"Entire home/apt",3,9,9,1,1,0.54,1,2,0,0,0,"t",0.2,6.5,3.4,4.04305126783455,2,2,1,1,3
"5769",-3.69688,40.41252,64,"Entire home/apt",2,23,10,30,1,1.81,1,4,13,43,70,"t",0.7,6.7,3.3,4.15888308335967,1,4,3,4,3
"5770",-3.70391,40.41656,58,"Entire home/apt",2,56,10,1,1,3.35,2,3,4,4,4,"t",0.1,6.4,3.3,4.06044301054642,2,1,1,3,1
"5771",-3.7045,40.4253,90,"Entire home/apt",2,13,9,2,1,0.82,2,4,0,0,0,"f",1,5.5,4.2,4.49980967033027,4,3,1,4,1
"5772",-3.69886,40.40956,80,"Entire home/apt",2,27,9,1,1,1.58,1,4,0,0,0,"t",0.9,7.1,3,4.38202663467388,3,4,1,5,2
"5773",-3.7097,40.41766,216,"Entire home/apt",2,6,8,1,3,0.35,3,7,29,59,89,"t",0.5,6.5,3.2,5.37527840768417,4,1,3,3,6
"5774",-3.7031,40.4253,124,"Entire home/apt",2,24,10,1,1,1.47,2,4,30,60,90,"f",1,5.5,4.2,4.82028156560504,3,4,2,4,4
"5775",-3.69772,40.39415,100,"Entire home/apt",2,11,10,1,2,0.64,3,5,28,58,88,"f",2.6,8.7,2.3,4.60517018598809,2,1,1,3,5
"5776",-3.70963,40.41282,103,"Entire home/apt",2,72,9,24,2,4.19,3,6,0,0,0,"t",0.7,7,2.7,4.63472898822964,4,4,1,3,4
"5777",-3.69928,40.40643,86,"Entire home/apt",2,49,10,15,3,2.88,3,6,0,0,0,"f",1.2,7.4,2.7,4.45434729625351,4,2,3,4,6
"5778",-3.70157,40.41839,76,"Entire home/apt",1,35,9,63,2,2.04,4,7,25,55,85,"t",0.2,6.2,3.6,4.33073334028633,3,1,1,1,5
"5779",-3.59257,40.40233,120,"Entire home/apt",3,1,10,1,1,0.06,1,4,0,14,44,"t",9.5,10.9,11.2,4.78749174278205,3,1,2,5,3
"5780",-3.70806,40.45933,86,"Entire home/apt",5,6,9,1,3,0.35,3,6,30,60,90,"f",4.8,2.6,7.7,4.45434729625351,2,1,1,6,3
"5781",-3.70625,40.40853,84,"Entire home/apt",3,36,9,1,2,2.28,2,4,30,60,90,"f",0.9,7.3,2.5,4.43081679884331,2,4,1,6,5
"5782",-3.70086,40.38612,60,"Entire home/apt",2,11,10,1,1,0.83,1,2,0,0,0,"f",3.4,9.7,2.1,4.0943445622221,4,1,3,3,2
"5783",-3.70951,40.4124,58,"Entire home/apt",3,10,9,117,1,0.61,1,2,30,60,90,"t",0.7,7,2.7,4.06044301054642,3,3,3,3,3
"5784",-3.7001,40.46112,99,"Entire home/apt",3,7,10,2,1,0.43,2,4,0,0,0,"t",4.9,1.9,8.1,4.59511985013459,4,2,2,3,1
"5785",-3.70521,40.42415,65,"Entire home/apt",2,2,10,1,1,0.12,1,3,0,0,0,"f",0.8,5.6,4,4.17438726989564,3,1,2,5,4
"5786",-3.69111,40.42433,80,"Entire home/apt",1,57,9,1,1,3.6,2,4,0,0,0,"t",1.3,5.3,4.7,4.38202663467388,1,1,3,4,4
"5787",-3.71155,40.41109,168,"Entire home/apt",7,25,9,1,2,1.55,2,4,0,0,0,"t",0.9,7.2,2.5,5.12396397940326,4,4,2,4,3
"5788",-3.71178,40.40816,56,"Entire home/apt",2,15,8,3,3,0.97,4,6,29,59,89,"f",1.2,7.5,2.2,4.02535169073515,2,4,2,2,5
"5789",-3.71108,40.40802,56,"Entire home/apt",2,24,9,3,3,1.46,5,6,29,59,89,"f",1.2,7.5,2.2,4.02535169073515,3,1,2,6,4
"5790",-3.70669,40.41578,114,"Entire home/apt",2,10,9,1,2,0.59,2,6,0,0,0,"t",0.3,6.6,3.1,4.7361984483945,4,3,1,2,3
"5791",-3.69552,40.39801,40,"Entire home/apt",2,25,10,1,1,1.52,1,2,0,0,0,"f",2.2,8.3,2.6,3.68887945411394,2,4,3,4,4
"5792",-3.69838,40.4208,66,"Entire home/apt",3,28,10,4,1,1.76,2,4,15,45,75,"t",0.6,5.8,4,4.18965474202643,4,3,2,4,4
"5793",-3.69827,40.42084,71,"Entire home/apt",3,34,9,4,1,2.13,3,4,19,49,79,"t",0.6,5.8,4,4.26267987704132,2,1,2,5,3
"5795",-3.71262,40.41939,103,"Entire home/apt",3,2,10,31,2,0.2,4,6,23,45,75,"t",0.8,6.4,3.3,4.63472898822964,4,3,3,5,2
"5796",-3.69836,40.42172,66,"Entire home/apt",7,53,10,1,2,3.12,3,4,0,0,0,"f",0.7,5.7,4.1,4.18965474202643,4,4,1,4,5
"5797",-3.70314,40.41925,117,"Entire home/apt",3,47,10,11,1,2.77,1,3,14,44,74,"t",0.3,6.1,3.6,4.76217393479776,4,3,1,4,1
"5798",-3.71422,40.43374,60,"Entire home/apt",3,18,10,1,1,1.14,1,2,10,34,58,"t",2.1,5,4.8,4.0943445622221,2,4,1,4,2
"5799",-3.69714,40.42534,56,"Entire home/apt",3,20,9,1,2,1.21,2,4,9,39,62,"t",1.1,5.3,4.5,4.02535169073515,3,4,2,2,4
"5800",-3.70855,40.40812,75,"Entire home/apt",3,21,9,1,1,1.28,2,4,14,44,61,"t",1.1,7.4,2.3,4.31748811353631,1,1,2,1,4
"5801",-3.69749,40.41683,75,"Entire home/apt",2,10,8,1,1,0.6,1,4,29,59,89,"t",0.5,6.3,3.7,4.31748811353631,1,3,1,3,4
"5802",-3.70523,40.42329,39,"Entire home/apt",1,45,7,63,1,2.68,2,3,29,59,89,"t",0.7,5.7,3.9,3.66356164612965,2,1,1,3,4
"5803",-3.7011,40.4084,91,"Entire home/apt",3,6,9,18,1,0.36,1,3,30,60,90,"f",0.9,7.2,2.8,4.51085950651685,2,1,1,1,2
"5804",-3.67871,40.41983,108,"Entire home/apt",2,10,9,3,1,0.61,1,2,29,59,89,"f",2.1,5.8,5,4.68213122712422,1,2,1,2,1
"5805",-3.67505,40.40219,55,"Entire home/apt",7,41,10,2,1,2.5,1,2,13,43,73,"f",2.9,7.8,4.4,4.00733318523247,4,3,3,1,2
"5806",-3.71337,40.41058,93,"Entire home/apt",3,27,10,1,2,1.67,2,4,30,60,77,"t",1.1,7.3,2.4,4.53259949315326,2,4,2,4,4
"5807",-3.69053,40.39617,107,"Entire home/apt",7,22,9,18,2,1.36,3,6,0,13,43,"t",2.5,8.5,2.9,4.67282883446191,2,2,1,2,5
"5808",-3.70027,40.42105,200,"Entire home/apt",2,8,10,1,1,0.48,1,2,0,0,0,"t",0.5,5.9,3.9,5.29831736654804,2,1,1,5,2
"5809",-3.65913,40.462,95,"Entire home/apt",3,14,10,1,2,0.96,6,4,0,22,52,"f",6.3,2.3,9.6,4.55387689160054,4,3,1,2,2
"5810",-3.70881,40.41087,276,"Entire home/apt",2,10,9,1,2,0.6,2,4,0,0,0,"t",0.8,7.1,2.6,5.62040086571715,4,1,3,1,5
"5811",-3.70219,40.42063,78,"Entire home/apt",1,52,9,3,2,3.15,2,4,30,60,90,"f",0.4,5.9,3.8,4.35670882668959,1,4,2,2,2
"5812",-3.69913,40.41561,79,"Entire home/apt",1,23,9,1,2,1.41,2,4,15,35,63,"t",0.4,6.4,3.5,4.36944785246702,4,1,2,2,5
"5813",-3.70043,40.40926,80,"Entire home/apt",1,2,9,1,1,0.12,2,2,29,59,89,"t",0.9,7.1,2.9,4.38202663467388,4,1,1,6,3
"5814",-3.71234,40.40938,79,"Entire home/apt",1,3,9,5,1,0.18,1,4,1,1,1,"t",1.1,7.4,2.3,4.36944785246702,2,4,2,2,1
"5815",-3.71211,40.4107,103,"Entire home/apt",5,56,10,1,1,3.4,2,4,0,0,0,"f",1,7.3,2.4,4.63472898822964,1,4,1,4,1
"5816",-3.68886,40.41534,125,"Entire home/apt",2,13,9,1,1,0.78,1,2,29,59,89,"f",1.2,6.3,4,4.8283137373023,1,2,2,4,1
"5817",-3.69807,40.42022,66,"Entire home/apt",2,38,9,7,1,2.28,2,4,2,2,4,"t",0.6,5.9,3.9,4.18965474202643,3,2,3,1,4
"5818",-3.66872,40.42419,70,"Entire home/apt",3,13,10,1,1,0.85,2,4,29,59,76,"t",3,5.4,6,4.24849524204936,4,1,2,6,4
"5819",-3.70385,40.42286,116,"Entire home/apt",2,40,10,2,2,2.4,3,6,27,57,77,"f",0.7,5.7,3.9,4.75359019110636,2,3,1,6,4
"5820",-3.70269,40.4173,125,"Entire home/apt",1,6,10,3,2,0.47,4,4,0,12,42,"f",0.1,6.3,3.5,4.8283137373023,2,2,2,3,4
"5821",-3.66145,40.38971,43,"Entire home/apt",1,40,9,5,3,2.66,4,8,29,59,89,"t",4.7,9.3,5.3,3.76120011569356,4,3,3,5,5
"5822",-3.69788,40.42224,62,"Entire home/apt",1,64,10,1,1,3.81,1,2,0,0,0,"t",0.8,5.7,4.1,4.12713438504509,1,2,3,6,2
"5823",-3.71002,40.42004,199,"Entire home/apt",2,2,9,1,2,0.23,2,4,0,0,0,"t",0.7,6.2,3.5,5.29330482472449,2,4,1,3,4
"5824",-3.70163,40.41258,91,"Entire home/apt",1,19,8,213,3,1.22,4,8,30,60,90,"t",0.5,6.8,3.1,4.51085950651685,3,3,1,5,4
"5825",-3.70172,40.41083,67,"Entire home/apt",1,1,10,213,2,0.07,3,6,29,59,89,"t",0.7,7,2.9,4.20469261939097,2,3,1,4,2
"5826",-3.70311,40.41118,58,"Entire home/apt",1,1,8,213,1,0.06,1,4,29,59,89,"t",0.6,7,2.9,4.06044301054642,3,4,1,1,3
"5827",-3.69792,40.42164,140,"Entire home/apt",2,13,9,12,2,0.9,2,4,23,53,83,"t",0.7,5.7,4.1,4.9416424226093,2,1,2,3,3
"5828",-3.69626,40.41387,35,"Entire home/apt",2,60,10,1,1,3.83,1,4,9,27,56,"t",0.7,6.6,3.5,3.55534806148941,1,2,1,5,4
"5829",-3.6951,40.40461,66,"Entire home/apt",2,11,9,1,2,1.04,4,5,2,32,62,"f",1.5,7.6,2.9,4.18965474202643,1,4,3,5,4
"5830",-3.71312,40.41158,105,"Entire home/apt",2,40,9,58,3,2.42,4,7,4,4,4,"t",1,7.2,2.5,4.65396035015752,3,4,3,2,6
"5831",-3.70066,40.42098,95,"Entire home/apt",4,4,10,1,1,0.25,2,4,0,0,0,"f",0.5,5.9,3.9,4.55387689160054,2,4,3,5,1
"5832",-3.71542,40.40846,62,"Entire home/apt",2,24,9,1,1,1.41,1,2,29,58,87,"t",1.4,7.6,2.1,4.12713438504509,3,4,3,6,2
"5833",-3.71403,40.41161,160,"Entire home/apt",3,6,10,10,3,0.37,3,6,0,0,0,"t",1.1,7.2,2.5,5.07517381523383,4,1,1,2,5
"5834",-3.69145,40.40174,82,"Entire home/apt",4,34,9,18,2,2.18,4,7,4,4,17,"t",1.9,7.8,3,4.40671924726425,3,3,3,1,4
"5835",-3.69563,40.42337,88,"Entire home/apt",2,9,10,2,2,0.54,2,4,0,0,0,"t",1,5.5,4.3,4.47733681447821,2,4,2,6,5
"5836",-3.69791,40.42572,84,"Entire home/apt",4,3,9,10,1,0.19,2,2,0,0,0,"t",1.1,5.3,4.5,4.43081679884331,3,3,3,4,3
"5837",-3.70311,40.42351,78,"Entire home/apt",2,14,9,5,1,0.84,1,4,3,3,19,"t",0.8,5.7,4,4.35670882668959,2,1,2,1,1
"5838",-3.67843,40.40519,79.71,"Entire home/apt",2,46,10,15,2,2.76,4,6,25,55,85,"f",2.5,7.4,4.2,4.37839504843983,2,2,1,6,3
"5839",-3.6948,40.45229,75,"Entire home/apt",2,17,8,15,1,1.06,1,2,0,0,0,"t",4,2.4,7.3,4.31748811353631,3,1,2,2,1
"5840",-3.64541,40.44203,500,"Entire home/apt",1,3,10,1,1,0.18,1,3,0,0,0,"f",5.7,4.6,8.8,6.21460809842219,2,2,1,5,1
"5841",-3.68358,40.43662,104,"Entire home/apt",3,24,9,2,3,1.45,4,6,0,0,14,"t",2.8,3.9,6.1,4.64439089914137,4,2,2,4,4
"5842",-3.70363,40.42901,109,"Entire home/apt",2,26,10,1,1,1.63,3,4,0,0,0,"t",1.4,5.1,4.6,4.69134788222914,1,1,1,6,3
"5843",-3.63351,40.48488,200,"Entire home/apt",5,11,9,1,5,0.75,7,9,27,57,87,"f",9.6,4.4,13,5.29831736654804,1,1,2,6,7
"5844",-3.68394,40.43744,45,"Entire home/apt",1,9,8,1,1,0.56,1,2,0,0,0,"f",2.8,3.8,6.2,3.80666248977032,2,1,2,5,2
"5845",-3.69903,40.42096,100,"Entire home/apt",2,3,10,1,1,0.19,3,6,0,0,0,"t",0.6,5.8,4,4.60517018598809,2,2,1,6,2
"5846",-3.6987,40.42116,78,"Entire home/apt",3,2,10,31,1,0.26,2,3,25,55,85,"t",0.6,5.8,4,4.35670882668959,1,2,3,3,2
"5847",-3.69561,40.40976,71,"Entire home/apt",2,23,10,1,1,1.51,1,2,28,58,88,"f",1,7,3.2,4.26267987704132,4,3,2,3,4
"5848",-3.69092,40.39039,83,"Entire home/apt",3,26,9,19,2,1.56,4,5,0,13,43,"t",3.1,9.1,2.8,4.4188406077966,3,3,3,2,3
"5849",-3.69905,40.40816,72,"Entire home/apt",2,16,9,1,2,1.08,3,5,29,59,89,"f",1,7.2,2.9,4.27666611901606,3,3,3,5,2
"5850",-3.5869,40.44379,85,"Entire home/apt",2,17,8,1,3,1.03,4,5,30,60,88,"t",10.3,8.7,13,4.44265125649032,3,4,3,3,6
"5851",-3.58319,40.44458,45,"Entire home/apt",1,102,9,3,1,6.16,2,4,15,45,75,"f",10.6,8.9,13.4,3.80666248977032,3,3,1,6,1
"5852",-3.70485,40.42706,122,"Entire home/apt",3,21,10,2,3,1.33,4,6,0,0,0,"t",1.2,5.3,4.3,4.80402104473326,3,1,1,5,4
"5853",-3.70319,40.42185,83,"Entire home/apt",1,40,10,4,1,2.41,2,3,28,58,88,"t",0.6,5.8,3.9,4.4188406077966,4,1,3,4,3
"5854",-3.58775,40.47141,90,"Entire home/apt",1,20,9,26,2,1.21,3,5,0,16,46,"t",11.5,8,14.6,4.49980967033027,4,2,2,4,2
"5855",-3.74714,40.37143,50,"Entire home/apt",5,30,9,2,2,1.89,5,6,16,34,64,"f",6.3,12.4,2.9,3.91202300542815,4,2,3,3,3
"5856",-3.70132,40.44106,59,"Entire home/apt",2,17,8,5,2,1.07,2,4,30,60,90,"t",2.7,3.8,5.9,4.07753744390572,2,1,1,2,5
"5857",-3.71402,40.43143,186,"Entire home/apt",2,16,9,1,6,1.34,6,13,0,0,0,"t",1.9,5.2,4.6,5.2257466737132,3,2,1,3,6
"5858",-3.70278,40.41994,51,"Entire home/apt",1,33,8,19,1,1.99,1,4,28,58,83,"t",0.4,6,3.7,3.93182563272433,2,2,2,1,3
"5859",-3.68355,40.43233,111,"Entire home/apt",3,17,9,24,2,1.04,2,4,10,40,70,"t",2.4,4.4,5.8,4.70953020131233,3,2,2,2,2
"5860",-3.66235,40.43875,200,"Entire home/apt",4,2,9,1,2,0.13,2,4,0,0,0,"t",4.3,4.1,7.5,5.29831736654804,4,4,1,1,5
"5861",-3.70489,40.40323,100,"Entire home/apt",2,5,9,1,3,0.32,3,6,23,53,83,"f",1.5,7.9,2.1,4.60517018598809,1,2,2,6,3
"5862",-3.65575,40.46765,30,"Entire home/apt",2,65,10,2,1,3.95,2,4,3,33,63,"t",7,2.3,10.3,3.40119738166216,2,4,3,5,3
"5863",-3.65557,40.46735,36,"Entire home/apt",2,75,10,2,1,4.5,2,4,16,36,61,"t",6.9,2.3,10.3,3.58351893845611,4,3,1,1,3
"5864",-3.6836,40.42149,45,"Entire home/apt",3,36,8,65,1,2.22,2,3,15,30,60,"t",1.8,5.6,4.8,3.80666248977032,2,2,3,4,4
"5865",-3.69314,40.41013,63,"Entire home/apt",5,10,8,1,1,0.77,1,4,30,60,90,"t",1.1,6.9,3.4,4.14313472639153,3,4,2,1,3
"5866",-3.69794,40.44345,123,"Entire home/apt",1,3,10,1,1,0.19,2,4,0,0,0,"t",3,3.4,6.3,4.81218435537242,1,4,1,5,1
"5867",-3.66478,40.45426,195,"Entire home/apt",2,12,9,1,3,0.74,4,5,30,60,90,"t",5.3,2.5,8.7,5.27299955856375,2,1,1,5,4
"5868",-3.69929,40.41101,100,"Entire home/apt",5,7,10,1,1,0.45,1,2,0,0,0,"t",0.7,6.9,3.1,4.60517018598809,2,1,2,4,4
"5869",-3.70307,40.42163,71,"Entire home/apt",1,42,9,3,1,2.6,2,4,30,60,90,"f",0.5,5.9,3.9,4.26267987704132,3,4,2,4,3
"5870",-3.70689,40.41579,36,"Entire home/apt",1,7,7,8,1,0.45,1,2,29,59,89,"t",0.3,6.6,3.1,3.58351893845611,4,1,2,1,4
"5871",-3.7038,40.4253,96,"Entire home/apt",1,19,8,9,1,1.17,2,4,0,0,0,"t",1,5.5,4.2,4.56434819146784,3,3,3,4,1
"5872",-3.70589,40.41628,88,"Entire home/apt",3,23,10,2,1,1.47,1,2,27,57,87,"f",0.2,6.5,3.2,4.47733681447821,2,1,3,4,3
"5873",-3.67477,40.40577,79,"Entire home/apt",1,1,4,2,2,0.11,3,4,29,59,89,"f",2.7,7.4,4.5,4.36944785246702,4,1,1,4,3
"5874",-3.71462,40.41348,183,"Entire home/apt",3,5,10,1,3,0.33,4,7,0,0,0,"t",1,7,2.6,5.20948615284142,1,1,1,2,5
"5875",-3.6983,40.40918,126,"Entire home/apt",1,11,10,1,1,0.71,1,2,0,0,0,"t",0.9,7.1,3,4.83628190695148,2,2,1,3,2
"5876",-3.64513,40.45828,139,"Entire home/apt",1,43,10,1,3,2.77,3,5,30,60,89,"f",6.8,3.5,10.1,4.93447393313069,2,4,2,5,5
"5877",-3.70994,40.41852,826,"Entire home/apt",1,1,8,30,3,0.12,6,8,0,0,17,"t",0.6,6.4,3.3,6.71659477352098,1,4,2,5,6
"5878",-3.70233,40.40879,45,"Entire home/apt",1,97,10,10,1,6.04,1,2,18,48,78,"t",0.9,7.2,2.7,3.80666248977032,1,3,2,1,1
"5879",-3.70139,40.40949,45,"Entire home/apt",1,116,9,10,1,7.22,1,2,18,48,78,"t",0.8,7.1,2.8,3.80666248977032,4,4,1,1,3
"5880",-3.70437,40.40967,78.57,"Entire home/apt",2,13,8,1,2,0.8,3,6,29,59,89,"t",0.8,7.2,2.7,4.36398994718773,1,3,1,2,5
"5881",-3.67071,40.40907,100,"Entire home/apt",2,6,10,1,1,0.44,1,2,9,34,64,"t",2.9,7.1,5,4.60517018598809,2,2,2,4,3
"5882",-3.69385,40.41257,109,"Entire home/apt",3,3,7,1,2,0.19,5,7,30,60,90,"f",0.9,6.7,3.5,4.69134788222914,4,2,1,1,5
"5883",-3.70685,40.41592,38,"Entire home/apt",1,18,9,8,1,1.13,2,3,28,58,88,"t",0.3,6.6,3.1,3.63758615972639,1,2,3,3,1
"5884",-3.70764,40.41663,38,"Entire home/apt",1,19,8,8,1,1.16,1,2,21,51,81,"t",0.4,6.5,3.2,3.63758615972639,2,2,3,6,4
"5885",-3.70611,40.41684,38.43,"Entire home/apt",1,13,8,8,1,0.79,2,3,29,59,89,"t",0.2,6.4,3.3,3.64883840457675,4,4,1,1,4
"5886",-3.70636,40.41513,38,"Entire home/apt",1,18,8,8,1,1.1,2,2,24,54,84,"t",0.3,6.6,3.1,3.63758615972639,3,1,1,2,4
"5887",-3.70601,40.41477,38,"Entire home/apt",1,25,9,8,1,1.52,2,2,27,57,87,"t",0.3,6.7,3.1,3.63758615972639,4,4,3,6,3
"5888",-3.70744,40.417,36,"Entire home/apt",1,4,9,8,1,0.24,2,4,29,59,89,"t",0.3,6.5,3.2,3.58351893845611,2,3,2,5,4
"5889",-3.70782,40.41515,35,"Entire home/apt",1,14,9,8,1,0.85,2,4,29,59,89,"t",0.4,6.7,3,3.55534806148941,3,3,2,3,2
"5890",-3.69157,40.401,54,"Entire home/apt",7,12,9,18,1,0.76,2,4,3,28,58,"t",2,7.9,3,3.98898404656427,1,1,2,4,1
"5891",-3.74333,40.40629,55,"Entire home/apt",1,3,8,3,1,0.19,1,2,0,0,0,"t",3.6,8.9,2.4,4.00733318523247,4,1,3,3,2
"5892",-3.7011,40.42766,155,"Entire home/apt",2,9,10,2,1,0.58,1,2,29,59,89,"f",1.2,5.2,4.5,5.04342511691925,4,1,1,3,2
"5893",-3.70769,40.41097,45,"Entire home/apt",1,56,9,30,2,3.46,3,4,23,51,81,"t",0.7,7.1,2.6,3.80666248977032,1,3,2,1,4
"5894",-3.71493,40.42336,70,"Entire home/apt",2,34,9,4,2,2.22,2,4,0,0,0,"t",1.2,6.1,3.7,4.24849524204936,1,1,1,3,4
"5895",-3.69255,40.45801,45,"Entire home/apt",3,26,8,1,2,1.63,3,6,30,60,90,"t",4.7,1.8,7.9,3.80666248977032,3,2,1,4,2
"5896",-3.78307,40.46062,120,"Entire home/apt",2,9,10,1,2,0.58,2,4,0,0,0,"t",8.3,8.6,9.2,4.78749174278205,1,4,2,6,3
"5897",-3.65299,40.43268,149,"Entire home/apt",3,5,10,11,8,0.39,14,16,20,50,80,"f",4.6,5,7.6,5.00394630594546,4,2,2,2,8
"5898",-3.71693,40.38557,93,"Entire home/apt",2,6,9,5,3,0.5,6,6,15,45,75,"f",3.7,10,0.9,4.53259949315326,4,1,2,3,4
"5899",-3.71031,40.41277,41,"Entire home/apt",1,32,9,30,2,1.98,3,4,2,2,2,"t",0.7,7,2.7,3.71357206670431,1,2,1,4,3
"5900",-3.67608,40.40288,109,"Entire home/apt",2,6,9,1,2,0.38,3,6,0,0,0,"t",2.8,7.7,4.3,4.69134788222914,2,2,1,6,5
"5901",-3.70211,40.40905,59,"Entire home/apt",1,106,9,2,1,6.49,3,4,0,0,0,"t",0.9,7.2,2.8,4.07753744390572,2,2,2,6,4
"5902",-3.7111,40.39588,599,"Entire home/apt",2,1,8,1,2,0.06,2,4,0,0,0,"t",2.4,8.8,1.2,6.39526159811545,4,4,1,1,4
"5903",-3.70111,40.42007,476,"Entire home/apt",2,34,10,2,3,2.13,6,6,9,35,65,"f",0.4,6,3.8,6.16541785423142,1,3,3,1,4
"5904",-3.70926,40.42538,71,"Entire home/apt",2,58,9,1,3,3.65,4,6,0,0,0,"t",1.1,5.6,4,4.26267987704132,2,4,1,3,3
"5905",-3.7716,40.39415,60,"Entire home/apt",3,8,9,1,1,0.67,1,3,27,57,87,"f",6.3,11.5,4,4.0943445622221,2,4,3,5,1
"5906",-3.66378,40.42586,241,"Entire home/apt",2,5,10,1,1,0.32,2,3,28,58,88,"f",3.5,5.4,6.4,5.48479693349065,4,2,1,1,3
"5907",-3.70623,40.42305,49,"Entire home/apt",1,9,8,63,1,0.91,2,4,30,60,90,"t",0.7,5.8,3.9,3.89182029811063,3,1,1,4,2
"5908",-3.69693,40.39679,60,"Entire home/apt",1,12,9,1,1,0.78,1,4,0,0,0,"t",2.3,8.4,2.4,4.0943445622221,1,3,2,4,3
"5909",-3.70567,40.42433,35,"Entire home/apt",1,7,9,63,1,0.49,2,3,26,56,86,"t",0.9,5.6,4,3.55534806148941,1,2,2,6,3
"5910",-3.70167,40.40958,80,"Entire home/apt",4,4,10,1,1,0.42,1,2,0,0,0,"f",0.8,7.1,2.8,4.38202663467388,3,1,3,4,4
"5911",-3.70316,40.42391,89,"Entire home/apt",3,14,9,9,1,0.91,2,4,0,13,43,"t",0.8,5.6,4.1,4.48863636973214,1,4,1,6,3
"5912",-3.69861,40.43975,900,"Entire home/apt",1,1,10,1,3,0.06,4,6,28,58,88,"f",2.6,3.8,5.9,6.80239476332431,3,1,1,2,3
"5913",-3.70125,40.43207,220,"Entire home/apt",2,1,6,1,1,0.08,1,4,27,57,87,"f",1.7,4.7,5,5.39362754635236,2,3,1,6,3
"5914",-3.65224,40.43564,64,"Entire home/apt",3,26,9,11,2,1.65,3,5,10,24,45,"t",4.8,4.8,7.9,4.15888308335967,2,2,1,3,4
"5915",-3.63818,40.47144,71,"Entire home/apt",2,26,10,2,2,1.61,2,3,0,0,0,"t",8.2,3.8,11.6,4.26267987704132,4,2,3,4,4
"5916",-3.70264,40.42155,104,"Entire home/apt",1,1,10,27,2,0.09,2,6,30,56,86,"t",0.5,5.9,3.9,4.64439089914137,2,3,1,1,3
"5917",-3.70262,40.42293,104,"Entire home/apt",1,1,10,27,2,0.15,2,6,26,29,53,"t",0.7,5.7,4,4.64439089914137,4,2,1,1,3
"5918",-3.70314,40.42209,104,"Entire home/apt",1,1,8,27,2,0.1,2,6,11,11,11,"t",0.6,5.8,3.9,4.64439089914137,4,3,2,3,4
"5919",-3.70593,40.42314,51,"Entire home/apt",1,7,10,63,1,0.5,1,2,30,60,90,"t",0.7,5.8,3.9,3.93182563272433,1,4,3,6,2
"5920",-3.6711,40.44184,171,"Entire home/apt",1,2,8,1,1,0.13,1,4,0,0,0,"t",3.9,3.5,7.2,5.14166355650266,3,1,1,5,3
"5921",-3.70894,40.41288,53,"Entire home/apt",2,6,10,4,1,0.41,1,2,0,11,41,"t",0.6,6.9,2.8,3.97029191355212,1,3,1,1,1
"5922",-3.72015,40.41404,36,"Entire home/apt",2,26,9,1,1,1.65,3,4,23,53,83,"f",1.5,7.2,2.6,3.58351893845611,1,3,2,4,2
"5923",-3.71842,40.42164,64,"Entire home/apt",3,6,8,1,1,0.38,2,4,29,59,89,"f",1.4,6.4,3.5,4.15888308335967,2,1,2,1,1
"5924",-3.59295,40.45249,320,"Entire home/apt",1,1,6,2,2,0.06,2,3,15,45,75,"f",10.2,7.9,13.1,5.76832099579377,2,4,3,4,2
"5925",-3.70075,40.42112,240,"Entire home/apt",3,4,10,1,3,0.26,5,6,0,0,0,"t",0.5,5.9,3.9,5.48063892334199,3,4,2,6,4
"5926",-3.70818,40.41401,176,"Entire home/apt",1,23,9,23,4,1.43,6,10,28,58,88,"t",0.5,6.8,2.9,5.17048399503815,3,2,2,3,6
"5927",-3.67757,40.42313,120,"Entire home/apt",2,23,9,1,2,1.42,2,4,29,59,89,"t",2.3,5.4,5.3,4.78749174278205,1,1,2,1,2
"5928",-3.70487,40.42079,194,"Entire home/apt",3,20,10,21,3,1.43,4,8,30,50,69,"t",0.5,6,3.7,5.26785815906333,4,1,3,3,6
"5929",-3.70831,40.41571,85,"Entire home/apt",4,9,9,2,1,0.58,1,2,30,60,90,"t",0.4,6.6,3.1,4.44265125649032,1,4,3,2,2
"5931",-3.70054,40.41133,48,"Entire home/apt",3,6,10,1,1,0.4,1,2,10,22,22,"f",0.6,6.9,3,3.87120101090789,1,4,2,3,1
"5932",-3.70622,40.42262,44,"Entire home/apt",1,8,8,63,1,0.81,1,2,30,60,90,"t",0.7,5.8,3.8,3.78418963391826,3,2,1,1,2
"5934",-3.70754,40.42263,21,"Entire home/apt",1,13,9,63,1,1.31,2,3,15,45,75,"t",0.7,5.9,3.8,3.04452243772342,3,1,1,4,3
"5935",-3.70074,40.40842,24,"Entire home/apt",1,32,10,2,1,2,1,2,6,28,56,"t",1,7.2,2.8,3.17805383034795,3,2,3,6,2
"5936",-3.7,40.43118,210,"Entire home/apt",3,7,9,1,3,0.44,4,8,29,59,89,"f",1.6,4.8,4.9,5.34710753071747,4,2,2,6,6
"5937",-3.70571,40.42297,49,"Entire home/apt",1,7,8,63,1,0.7,2,4,30,60,90,"t",0.7,5.8,3.9,3.89182029811063,1,1,1,5,3
"5938",-3.70565,40.42262,32,"Entire home/apt",1,12,9,63,2,1.21,3,6,22,52,79,"t",0.7,5.8,3.9,3.46573590279973,4,1,1,3,4
